日期,M0330255,K0182681,T1807286,M0340585,M0051559,M0051566,S0105896,S0105899,S0031645,M0000005
2021-09-01,5716.2587,3165.0371,7193.1,6.45995,203.7964,205.9489,1920.57,5599.96,1811.8,68.59
2021-08-31,5719.3781,3097.0584,7255.3418,6.4607,203.517,205.9175,1936.35,5719.49,1814.85,68.5
2021-08-30,5724.4721,3112.7022,7226.8823,6.4665,203.4403,205.8891,1944.38,5780.06,,69.21
2021-08-27,5716.5446,3123.049,7180.1088,6.47195,203.2213,205.8131,1932.84,5680.93,1798.5,68.74
2021-08-26,5693.0904,3088.8314,7118.8442,6.48175,203.0939,205.8375,1918.67,5590.27,1786.6,67.42
2021-08-25,5773.1105,3159.8034,7153.0043,6.4762,203.4177,205.8982,1929.91,5642.04,1788.7,68.36
2021-08-24,5742.2448,3147.7685,7090.7817,6.4715,203.3249,205.8682,1916.04,5640.85,1808.45,67.54
2021-08-23,5687.4869,3099.8867,7024.5647,6.481,203.2344,205.854,1873.13,5480.65,1802,65.64
2021-08-20,5580.1617,3072.7545,6920.0248,6.5017,203.3463,205.7852,1863.97,5492.92,1779.05,62.14
2021-08-19,5641.2177,3144.3746,6947.0564,6.4944,203.3882,205.7414,1864.35,5439.05,1782.05,63.69
2021-08-18,5646.6195,3190.5518,6941.008,6.4847,203.2124,205.6815,1907.28,5595.64,1783.45,65.46
2021-08-17,5589.5794,3149.8783,6894.4042,6.486,202.8157,205.6323,1930.64,5732.96,1789.45,66.59
2021-08-16,5720.3354,3222.6222,7052.4876,6.4747,202.7053,205.5764,1926.98,5736.86,1786.35,67.29
2021-08-13,5743.6873,3217.8366,7088.8876,6.4775,202.7825,205.4809,1929.55,5767.06,1773.85,68.44
2021-08-12,5762.693,3226.1135,7095.2024,6.4796,202.9782,205.4446,1925.05,5766.94,1747.4,69.09
2021-08-11,5777.4071,3262.5751,7073.5219,6.4788,202.7515,205.3994,1936.26,5812.78,1743.6,69.25
2021-08-10,5772.2138,3288.6513,7019.2284,6.4857,202.8537,205.3579,1914.9,5753.7,1723.35,68.29
2021-08-09,5712.0921,3235.2064,6979.5256,6.4864,202.9867,205.3726,1900.23,5712.81,1738.85,66.48
2021-08-06,5670.4289,3195.696,6938.8679,6.4833,203.4795,205.3216,1931.94,5828.8,1762.9,68.28
2021-08-05,5679.9469,3227.3592,6911.8292,6.4615,203.5633,205.2453,1908.37,5775.3,1800.75,69.09
2021-08-04,5708.4079,3233.103,6931.3365,6.46625,203.1907,205.1746,1940.95,5896.26,1829.1,68.15
2021-08-03,5622.1199,3223.8257,6816.0107,6.4704,203.2455,205.1359,1918.77,5815.82,1812.65,70.56
2021-08-02,5657.0816,3211.1441,6872.0004,6.4625,203.3874,205.0346,1949.89,5917.69,1811.45,71.26
2021-07-30,5540.7776,3132.8205,6767.316,6.4614,202.9263,204.8869,1971.43,6008.98,1825.75,73.95
2021-07-29,5548.2735,3182.796,6758.8869,6.4567,202.3958,204.811,1984.7,6098.82,1829.3,73.62
2021-07-28,5408.9731,3154.6353,6621.9845,6.4909,202.0976,204.7727,1974.17,6068.29,1796.6,72.39
2021-07-27,5446.1434,3126.3757,6719.2557,6.5112,202.321,204.7554,1958.14,6021.64,1800.35,71.65
2021-07-26,5616.2444,3228.3698,6868.2074,6.48275,202.6197,204.7256,1955.58,6071.61,1800.2,71.91
2021-07-23,5745.5307,3357.447,6985.7499,6.4813,202.114,204.5816,1945.54,6014.74,1799.6,72.07
2021-07-22,5808.0482,3392.7165,7026.5482,6.4704,201.9295,204.5225,1930.95,5981.86,1799.45,71.91
2021-07-21,5783.9364,3388.5201,6984.5418,6.4669,201.9636,204.4441,1916.67,5964.78,1802.15,70.3
2021-07-20,5710.4032,3378.6292,6901.1318,6.4847,201.8054,204.3536,1930.34,6068.6,1823.05,67.2
2021-07-19,5701.6128,3385.3664,6889.3375,6.4899,201.5342,204.2777,1950.17,6077.88,1814.9,66.42
2021-07-16,5704.7796,3369.8994,6925.1232,6.47915,201.4475,204.1441,1954.31,6102.14,1824.3,71.81
2021-07-15,5752.1658,3411.2888,6932.406,6.4574,201.3255,204.0701,1946.83,6063.25,1823.75,71.65
2021-07-14,5705.0208,3339.381,6898.7502,6.4694,201.5903,204.0104,1957.41,6063.99,1823.2,73.13
2021-07-13,5768.0512,3391.742,6961.8475,6.46875,201.5299,203.841,1946.13,6026.95,1813.85,75.25
2021-07-12,5744.4727,3384.5074,6904.3818,6.4755,201.3001,203.6493,1927.32,5964.79,1792.4,74.1
2021-07-09,5657.301,3361.5946,6804.5389,6.47895,200.5855,203.4023,1920.65,5935.13,1806,74.56
2021-07-08,5651.9085,3373.2555,6748.654,6.4903,200.8123,203.3242,1910.19,5925.72,1807.7,72.94
2021-07-07,5679.625,3424.3897,6764.1319,6.47285,199.9369,203.0936,1941.84,6003.3,1804.65,72.2
2021-07-06,5603.7737,3405.2788,6709.4983,6.4757,199.5956,203.0231,1965.44,5967.41,1809.85,73.37
2021-07-05,5612.0879,3404.7907,6711.0136,6.4635,199.6156,202.9249,1954.1,5915.43,1791.35,76.34
2021-07-02,5577.0396,3408.2369,6658.0451,6.47305,199.4187,202.7913,1925.63,5790.3,1786.15,75.16
2021-07-01,5685.6335,3535.249,6716.6658,6.4684,199.3864,202.6964,1908.98,5777.28,1781.5,75.23
2021-06-30,5717.827,3498.6485,6808.1831,6.4572,199.4256,202.6009,1906.32,5798.49,1763.15,73.47
2021-06-29,5667.6022,3482.7333,6765.4201,6.46375,199.3204,202.5621,1893.37,5726.59,1755.45,72.98
2021-06-28,5715.0114,3520.7434,6828.5162,6.4567,199.2322,202.5241,1918.81,5798.1,1780.3,72.91
2021-06-25,5688.208,3535.0185,6813.4138,6.45615,199.3288,202.3913,1923.51,5782.29,1786.65,74.05
2021-06-24,5621.9883,3483.9093,6754.8657,6.4708,199.29,202.3435,1903.09,5685.06,1784.85,73.3
2021-06-23,5636.2213,3471.3411,6789.9464,6.4742,199.2268,202.2806,1903.72,5691.54,1791.6,73.08
2021-06-22,5599.1909,3464.7057,6739.7939,6.4815,199.1229,202.2345,1878.81,5615.75,1775.05,72.85
2021-06-21,5565.1353,3431.2522,6707.1762,6.4665,199.0476,202.2139,1853.49,5554.71,1775.05,73.66
2021-06-18,5540.5559,3454.5885,6657.7635,6.453,198.6728,202.1475,1873.27,5725.26,1773.1,71.64
2021-06-17,5508.3908,3481.6004,6616.174,6.44835,198.4959,202.1465,1907.42,5800.86,1778.7,71.04
2021-06-16,5459.409,3486.2876,6566.286,6.39795,198.7191,202.1699,1901.53,5729.04,1860.75,72.15
2021-06-15,5557.4962,3528.6683,6663.6623,6.4057,198.7891,202.1864,1916.15,5875.47,1865.1,72.12
2021-06-14,,,,6.3972,,,,,1865.6,70.88
2021-06-11,5610.9939,3576.7773,6725.9152,6.39855,198.7308,202.0633,1940.99,6004.77,1881.05,70.91
2021-06-10,5642.0592,3607.6792,6765.6436,6.3935,199.0187,202.0486,1903.58,5819.53,1888.65,70.29
2021-06-09,5593.0621,3587.5321,6692.9049,6.3871,198.9278,202.0267,1909.7,5788.24,1894.6,69.96
2021-06-08,5582.6261,3580.2836,6684.5626,6.4005,198.9334,202.0523,1888.1,5722.17,1893.15,70.05
2021-06-07,5620.4087,3601.1091,6721.5019,6.3969,198.9372,202.053,1881.71,5671.01,1888.4,69.23
2021-06-04,5606.7929,3612.7014,6693.0574,6.39475,199.1624,202.0719,1904.19,5798.87,1890.6,69.62
2021-06-03,5577.1465,3591.1561,6667.7264,6.40375,199.5104,202.0924,1932.26,5878.37,1866.55,68.81
2021-06-02,5601.3879,3622.3976,6681.4285,6.38115,199.4407,202.0354,1904.77,5811.82,1902.75,68.83
2021-06-01,5656.5774,3650.9034,6739.7624,6.38135,199.5947,201.9962,1915.29,5879.19,1899.35,67.72
2021-05-31,5637.7844,3650.2245,6728.9906,6.37015,199.4919,201.9492,1878.74,5754.22,,66.9
2021-05-28,5588.0635,3659.2957,6668.1696,6.3684,199.331,201.8763,1865.33,5660.98,1899.95,66.32
2021-05-27,5598.4827,3664.9417,6685.4054,6.38255,199.4424,201.8505,1838.55,5536.86,1891.45,66.85
2021-05-26,5562.346,3657.1898,6628.2065,6.39015,199.5517,201.7946,1828.02,5406.71,1899.75,66.21
2021-05-25,5555.6546,3641.2918,6619.6707,6.41135,199.3911,201.7185,1848.58,5561.26,1887,66.07
2021-05-24,5437.0256,3497.7469,6544.1218,6.41935,199.3855,201.701,1838.66,5559.47,1880.15,66.05
2021-05-21,5409.7582,3481.8619,6527.864,6.434,199.3713,201.5437,1837.48,5670.18,1875.9,63.58
2021-05-20,5438.624,3522.4512,6548.7111,6.43455,199.0997,201.4679,1871.21,5805.72,1878.3,61.94
2021-05-19,5436.0359,3511.4674,6584.3869,6.43495,198.8717,201.3999,1899.6,5943.21,1888.45,63.36
2021-05-18,5443.7299,3537.6963,6599.5985,6.42515,198.6618,201.3343,1949.49,6148.5,1866.75,65.49
2021-05-17,5432.5626,3539.9125,6578.1402,6.43855,198.5981,201.2643,1917.19,6027.23,1853.7,66.27
2021-05-14,5383.4412,3503.037,6525.8036,6.4372,198.6594,201.1797,1897.74,5975.17,1838.1,65.37
2021-05-13,5285.7191,3413.8886,6439.0273,6.45195,198.5899,201.1151,1941.29,6130.14,1821.8,63.82
2021-05-12,5334.7837,3447.8617,6512.0501,6.45655,198.6672,201.0423,1995.62,6398.2,1830.7,66.08
2021-05-11,5295.4885,3437.7135,6456.0376,6.42915,198.5886,200.9171,1959.81,6314.06,1829.1,65.28
2021-05-10,5276.644,3399.9849,6475.9938,6.41655,198.4483,200.8492,1986.27,6375.52,1840.45,64.92
2021-05-08,,,,,198.3255,200.7706,,,,
2021-05-07,5265.9469,3406.3103,6444.4429,6.43315,198.2961,200.7419,1944.47,6101.06,1836.55,64.9
2021-05-06,5330.0832,3449.9385,6489.3485,6.46455,198.2493,200.7029,1923.45,5988.03,1813.15,64.71
2021-05-05,,,,6.47355,,,,,1782.25,65.63
2021-05-04,,,,,,,,,1797.75,65.69
2021-05-03,,,,6.4735,,,,,,64.49
2021-04-30,5362.4199,3491.1877,6485.7075,6.4749,198.0326,200.4805,1861.45,5755.6,1767.65,63.58
2021-04-29,5387.5869,3517.2104,6491.9281,6.47195,197.825,200.4436,1876.82,5824.85,1762.65,65.01
2021-04-28,5366.2093,3473.0389,6489.7441,6.47895,197.6945,200.4009,1861.61,5766.97,1772.2,63.86
2021-04-27,5334.8531,3476.3018,6446.2822,6.48315,197.6089,200.4078,1864.87,5825.07,1784.15,62.94
2021-04-26,5335.1209,3467.6605,6442.6451,6.48555,197.6364,200.3941,1842.07,5737.16,1773.35,61.91
2021-04-25,,,,,197.8618,200.4101,,,,
2021-04-23,5380.145,3524.0216,6462.7558,6.4965,197.9486,200.3389,1832.01,5615.76,1781.8,62.14
2021-04-22,5356.6281,3487.4271,6445.4657,6.49015,198.0139,200.2997,1821.73,5561.19,1787.75,61.43
2021-04-21,5349.1223,3516.0976,6420.2587,6.49075,198.0434,200.2435,1822.6,5563.81,1798.2,61.35
2021-04-20,5343.3858,3510.1239,6428.5411,6.49955,197.9274,200.1767,1832.13,5579.64,1777.85,62.67
2021-04-19,5351.2677,3513.3953,6425.2606,6.51015,197.7818,200.0781,1817.88,5523.76,1774.5,63.38
2021-04-16,5240.8663,3448.1042,6339.5906,6.52055,197.6238,199.9543,1822.67,5501.63,1774.45,63.13
2021-04-15,5203.6271,3431.4931,6276.4609,6.52275,197.4727,199.9129,1806.53,5484.82,1757.2,63.46
2021-04-14,5228.8897,3469.1727,6277.2111,6.52975,197.4228,199.8444,1778.06,5393.99,1735.55,63.15
2021-04-13,5174.529,3461.4592,6209.7801,6.5407,197.3487,199.7608,1767.74,5396.4,1747.95,60.18
2021-04-12,5189.337,3477.0654,6226.4182,6.54855,196.9818,199.6792,1751.65,5345.99,1732.85,59.7
2021-04-09,5276.0879,3514.1106,6335.2393,6.55255,196.7731,199.5945,1764.39,5374.2,1741.2,59.32
2021-04-08,5324.3354,3573.037,6356.7526,6.55115,196.6413,199.5789,1769.89,5400.06,1755.5,59.6
2021-04-07,5325.1382,3558.4688,6348.0761,6.54255,196.6582,199.6014,1778.19,5404.55,1738.05,59.77
2021-04-06,5340.192,3594.7093,6343.0962,6.53955,196.7313,199.5673,1773.42,5386.26,1744.65,59.33
2021-04-05,,,,6.56695,,,,,,58.65
2021-04-02,5336.3626,3616.7636,6326.6059,6.56735,196.7404,199.4665,1789.62,5373.19,,
2021-04-01,5297.5769,3582.6499,6311.6644,6.56575,196.7261,199.4431,1753.17,5272.83,1726.05,61.45
2021-03-31,5246.2335,3539.3696,6254.0695,6.55255,196.7611,199.4079,1743.57,5230.86,1691.05,59.16
2021-03-30,5275.1444,3577.2434,6280.359,6.5717,196.5975,199.3669,1755.46,5291.78,1683.95,60.55
2021-03-29,5247.9828,3537.711,6254.9426,6.5701,196.6015,199.3528,1754.56,5329.71,1705.95,61.56
2021-03-26,5237.8091,3529.7282,6251.7941,6.5411,196.5811,199.2967,1739.82,5271.85,1731.8,60.97
2021-03-25,5135.4995,3463.8727,6157.4072,6.5457,196.6319,199.2491,1726.35,5168.66,1737.3,58.56
2021-03-24,5138.5913,3466.0422,6142.5439,6.5247,196.5791,199.2067,1723.74,5183.31,1730.5,61.18
2021-03-23,5213.3897,3516.3626,6219.1666,6.5161,196.374,199.1696,1734.44,5174.89,1726.2,57.76
2021-03-22,5268.7066,3538.4271,6305.6919,6.5075,196.2574,199.1076,1724.22,5150.07,1736.15,61.56
2021-03-19,5204.7114,3512.0203,6206.6023,6.509,196.1182,199.0158,1720.64,5145.09,1735.2,61.42
2021-03-18,5301.0726,3605.6047,6273.8556,6.5063,195.9395,198.9941,1777.84,5215.77,1725.9,60
2021-03-17,5266.8045,3590.8339,6225.3588,6.5041,195.8812,198.9783,1784.32,5209.97,1729.65,64.6
2021-03-16,5240.1459,3599.1646,6195.2438,6.5056,195.7598,198.9649,1772.04,5181.17,1735,64.8
2021-03-15,5194.4851,3566.8773,6173.8721,6.5001,195.6806,198.9329,1783.38,5191.31,1723.65,65.39
2021-03-12,5278.1342,3632.5784,6222.3802,6.50845,195.7256,198.8643,1779.42,5177.53,1704.8,65.61
2021-03-11,5261.8458,3625.3052,6213.8319,6.4937,195.7796,198.8536,1790.23,5223.94,1724.25,66.02
2021-03-10,5136.8684,3532.0523,6062.2552,6.5059,195.7644,198.831,1762.94,5067.86,1716.2,64.44
2021-03-09,5131.6959,3509.6137,6108.0027,6.5065,195.7087,198.7624,1772.35,5063.02,1716.9,64.01
2021-03-08,5256.2448,3573.431,6256.4092,6.52605,195.7373,198.7148,1823.6,5244.16,1687.05,65.05
2021-03-05,5409.3377,3688.6818,6403.4964,6.49705,195.6084,198.6214,1799.4,5209.24,1696.25,66.09
2021-03-04,5412.2819,3708.6606,6401.9917,6.4699,195.4162,198.548,1803.89,5346.22,1712.1,63.83
2021-03-03,5553.2347,3817.4128,6524.7513,6.46835,195.4712,198.5139,1811.59,5415.14,1711.4,61.28
2021-03-02,5462.387,3718.7739,6433.3282,6.47055,195.4882,198.4618,1797.31,5341.83,1723.85,59.75
2021-03-01,5517.443,3787.8695,6488.4388,6.46575,195.4408,198.3902,1821.21,5303.98,1734.15,60.64
2021-02-26,5416.1648,3756.8597,6364.3529,6.47685,195.09,198.2893,1829.1,5367.84,1742.85,61.5
2021-02-25,5522.8174,3851.029,6499.1528,6.4546,195.1795,198.2875,1866.07,5409.94,1779.65,63.53
2021-02-24,5519.9915,3805.4719,6536.1861,6.4561,195.2491,198.251,1830.5,5305.91,1788,63.22
2021-02-23,5628.5608,3897.7164,6631.2286,6.4665,195.1779,198.1977,1832.24,5289.08,1799.65,61.67
2021-02-22,5649.6412,3881.8681,6657.056,6.463,195.1414,198.1574,1813.64,5332.49,1807.45,61.7
2021-02-20,,,,,195.1961,198.1118,,,,
2021-02-19,5756.8633,4014.4564,6703.4821,6.45765,195.1866,198.0856,1788.77,5215.12,1786.2,59.24
2021-02-18,5713.7281,4014.3241,6614.5443,6.4878,194.8973,198.0756,1789.55,5182.1,1773.15,60.52
2021-02-17,,,,6.4547,,,,,1780.7,61.14
2021-02-16,,,,6.45815,,,,,1794.25,60.05
2021-02-15,,,,6.4547,,,,,1817.3,60.14
2021-02-12,,,,6.4547,,,,,1816.35,59.47
2021-02-11,,,,6.4547,,,,,1840.1,58.24
2021-02-10,5701.1918,4028.5289,6525.1658,6.4581,195.1815,197.9296,1718.42,4993.11,1842.65,58.68
2021-02-09,5612.629,3952.8276,6457.8814,6.4349,195.2663,197.9288,1727.48,4953.31,1839.6,58.36
2021-02-08,5494.1139,3890.4654,6323.1622,6.4484,195.1172,197.918,1701.75,4865.27,1835.25,57.97
2021-02-07,,,,,195.2008,197.98,,,,
2021-02-05,5426.5029,3840.7663,6239.8709,6.4669,195.1271,197.9177,1685.81,4805.26,1802.95,56.85
2021-02-04,5456.0156,3801.6178,6328.7881,6.472,195.0802,197.9829,1676.47,4751.87,1785.9,56.23
2021-02-03,5499.0933,3775.7224,6399.3315,6.4585,195.2362,198.0386,1646.83,4650.63,1835.45,55.69
2021-02-02,5534.14,3771.47,6454.7853,6.4556,195.5418,198.0413,1652.17,4635.66,1833.1,54.76
2021-02-01,5466.9364,3746.3717,6393.278,6.4674,195.5707,197.9671,1661.08,4732.46,1862.95,53.55
2021-01-29,5416.5439,3713.2471,6346.1371,6.4265,195.3752,197.9095,1652.5,4731.52,1863.8,52.2
2021-01-28,5463.7646,3735.0337,6414.3811,6.4496,195.2474,198.02,1646,4733.07,1853.7,52.34
2021-01-27,5597.8054,3818.2682,6557.1608,6.4827,195.5647,198.1612,1670.63,4859.47,1856.6,52.85
2021-01-26,5584.9245,3813.2902,6532.961,6.464,195.5768,198.2005,1648.76,4820.17,1856.6,52.61
2021-01-25,5688.9786,3898.1473,6645.3137,6.4789,195.9081,198.3392,1667.16,4879.9,1856.85,52.77
2021-01-22,5673.5702,3846.3945,6637.8052,6.48145,195.9359,198.2832,1667.13,4844.47,1852.7,52.27
2021-01-21,5673.0545,3850.0559,6622.4959,6.462,195.849,198.2698,1694.59,4915.06,1862.1,53.13
2021-01-20,5597.9016,3814.6537,6535.4185,6.4637,195.5706,198.2418,1685.91,4876.22,1856.6,53.31
2021-01-19,5549.6407,3808.694,6476.3736,6.4785,195.4045,198.234,1677.23,4846.07,1834.7,52.98
2021-01-18,5605.949,3849.3982,6514.4644,6.4907,195.335,198.2893,1693.31,4928.16,1833.05,52.05
2021-01-15,5532.0281,3817.9345,6417.5011,6.4805,195.5247,198.3084,1687.18,4868.6,1839,52.36
2021-01-14,5524.1729,3811.2242,6439.8854,6.4745,195.9917,198.2666,1684.35,4851.97,1841.75,53.57
2021-01-13,5591.8012,3873.2285,6496.9131,6.46825,195.8515,198.1655,1695.75,4831.71,1858.85,52.91
2021-01-12,5631.7194,3906.1225,6543.2286,6.4615,195.4759,198.1415,1689.61,4856.98,1841.25,53.21
2021-01-11,5514.9567,3776.5293,6455.3987,6.48,195.2979,198.1298,1675.98,4850.97,1847.25,52.25
2021-01-08,5589.1941,3788.3191,6557.5964,6.4731,195.4098,198.0555,1724.16,4990.01,1862.9,52.24
2021-01-07,5603.5645,3808.0695,6538.1162,6.47835,195.5665,197.9695,1725.45,4964.91,1920.1,50.83
2021-01-06,5579.6957,3736.648,6528.1425,6.4622,195.4161,197.8614,1697.26,4883.43,1931.95,50.63
2021-01-05,5570.0403,3683.3634,6539.7315,6.4555,195.2407,197.7941,1679.56,4873.09,1940.35,49.93
2021-01-04,5507.7356,3643.3592,6482.7868,6.4606,194.8254,197.7401,1682.7,4838.51,1943.2,47.62
2020-12-31,5422.197,3640.6389,6367.1149,6.5265,195.1885,197.6006,1644.97,4780.21,,48.52
2020-12-30,5327.992,3574.1307,6269.2484,6.5213,195.2462,197.5422,1638.34,4756.53,1887.6,48.4
2020-12-29,5261.4393,3517.35,6199.8523,6.5305,194.8688,197.4487,1634.98,4779.87,1874.3,48
2020-12-28,5290.3145,3523.8369,6244.4818,6.5351,194.7292,197.3964,1650.09,4829.61,,47.62
2020-12-25,5293.6063,3512.4862,6278.4981,6.543,194.451,197.2883,1667.72,4905.47,,
2020-12-24,5245.9676,3489.2742,6205.2247,6.5275,194.122,197.2635,1648.43,4838.92,,48.23
2020-12-23,5290.8974,3494.5868,6307.604,6.54065,194.3086,197.2127,1621.17,4806.78,1875,48.12
2020-12-22,5247.9682,3470.9024,6250.0606,6.54285,194.2118,197.1347,1633.7,4872.55,1877.1,47.02
2020-12-21,5345.4976,3522.262,6398.5987,6.5497,193.8142,197.0479,1692.13,5077.96,1880,47.97
2020-12-18,5277.1246,3507.9743,6291.918,6.54,193.5515,196.9491,1668.02,4963.52,1879.75,49.1
2020-12-17,5294.4876,3539.5401,6308.9013,6.5328,193.4848,196.9158,1644.69,4847.05,1890.75,48.36
2020-12-16,5235.6936,3485.4049,6235.4352,6.5335,193.529,196.9028,1616.15,4789.94,1851.95,47.82
2020-12-15,5247.8144,3468.8286,6265.5819,6.5393,193.4126,196.8314,1606.75,4751.76,1850.65,47.62
2020-12-14,5239.0874,3467.7669,6259.0175,6.55,193.2705,196.7633,1600.16,4696.09,1831.15,46.99
2020-12-11,5190.5175,3427.8565,6209.427,6.545,193.1858,196.6961,1597.71,4725.6,1842,46.57
2020-12-10,5252.7626,3459.0346,6320.0956,6.542,193.46,196.6938,1578.75,4678.07,1844.35,46.78
2020-12-09,5249.2885,3468.5269,6307.2207,6.5435,193.3452,196.6237,1569.52,4579.91,1841.75,45.52
2020-12-08,5331.2758,3499.0572,6423.6513,6.53315,193.3307,196.5921,1562.86,4544.34,1868.15,45.6
2020-12-07,5337.2693,3509.9419,6424.6823,6.53,193.0666,196.5862,1577.14,4539.74,1859.95,45.76
2020-12-04,5367.2557,3541.5209,6464.7345,6.5315,193.0405,196.4943,1567.09,4496.27,1843,46.26
2020-12-03,5353.0641,3536.8144,6440.8808,6.5429,192.8315,196.4742,1548.2,4434.8,1832.35,45.64
2020-12-02,5360.578,3545.3401,6434.9791,6.5627,192.7611,196.4487,1548.86,4475.31,1822.6,45.28
2020-12-01,5354.3265,3554.0139,6426.6155,6.57225,192.9685,196.4273,1545.79,4433.79,1810.75,44.55
2020-11-30,5258.6579,3469.4178,6320.9441,6.5765,193.0891,196.3211,1541.45,4465.1,1762.55,45.34
2020-11-27,5276.1683,3498.6589,6351.6119,6.5781,192.4818,196.1192,1550.15,4418.32,1779.3,45.53
2020-11-26,5240.374,3445.7388,6334.3042,6.5746,192.542,196.1061,1540.41,4372.85,1807.4,44.93
2020-11-25,5245.5623,3420.2916,6350.3667,6.5755,192.5606,196.0855,1536.92,4324.47,1810.2,45.71
2020-11-24,5323.9734,3442.7229,6475.1881,6.5905,192.3961,196.0741,1533.15,4340.31,1799.6,44.91
2020-11-23,5340.6596,3469.8046,6472.9301,6.5855,192.4845,196.046,1516.49,4313.88,1840.2,43.06
2020-11-20,5294.0497,3411.9323,6422.9854,6.5625,192.094,195.9661,1511.81,4336.98,1875.7,42.42
2020-11-19,5267.6443,3410.0937,6360.5998,6.5835,191.9615,196.1573,1503.7,4287.33,1857.35,41.74
2020-11-18,5235.9915,3387.0447,6341.0136,6.56045,192.2211,196.3129,1494.29,4260.02,1876.1,41.82
2020-11-17,5236.4137,3379.2742,6336.9406,6.5561,192.5252,196.4404,1495.42,4240.16,1889.05,41.43
2020-11-16,5264.1793,3377.11,6387.371,6.5835,192.6005,196.5406,1497.37,4235.25,1885.6,41.34
2020-11-13,5213.7678,3338.3101,6306.97,6.6064,192.5519,196.5924,1482.29,4188.61,1890.9,40.13
2020-11-12,5242.2003,3397.3544,6315.4938,6.6119,192.7025,196.8672,1485.79,4181.3,1874.85,41.12
2020-11-11,5233.0593,3411.2295,6294.6055,6.631,192.851,196.9947,1492.98,4182.59,1860.95,41.45
2020-11-10,5300.6466,3416.1408,6373.0853,6.6152,192.8706,197.0292,1470.88,4150.12,1878.7,41.36
2020-11-09,5342.4545,3418.2753,6421.6506,6.6285,192.799,197.0581,1464.1,4158.13,1867.3,40.29
2020-11-06,5231.4378,3359.1193,6301.2477,6.6144,192.9858,197.0237,1446.32,4079.49,1940.8,37.14
2020-11-05,5256.331,3369.5029,6351.9789,6.6032,193.1849,196.996,1445.65,4062,1938.45,38.79
2020-11-04,5173.3693,3332.1901,6234.158,6.6502,193.3351,196.9481,1452.29,4067.21,1900.15,39.15
2020-11-03,5157.4755,3307.4846,6241.7676,6.67765,193.2129,196.8906,1437.33,4060.27,1908.3,37.66
2020-11-02,5080.8997,3265.8963,6143.1157,6.69095,193.1305,196.8468,1422.97,4063.65,1889.9,36.81
2020-10-30,5057.2464,3280.3835,6111.4803,6.6915,192.9787,196.7655,1423.75,4040.58,1881.85,35.79
2020-10-29,5155.7816,3324.4397,6255.1933,6.7145,192.8906,196.7476,1443.82,4045.41,1870.3,36.17
2020-10-28,5137.7162,3313.2314,6245.9986,6.7284,192.866,196.7368,1473.11,4079.51,1869.95,37.39
2020-10-27,5111.8936,3294.0881,6221.3414,6.7049,192.9936,196.7064,1463.79,4011.46,1905.7,39.57
2020-10-26,5099.4663,3304.7036,6214.3779,6.71215,192.6833,196.6819,1457.54,3994.47,1898.45,38.56
2020-10-23,5107.4309,3346.608,6213.2626,6.6848,192.6643,196.6018,1470.9,4023.61,1903.65,39.85
2020-10-22,5183.5348,3369.53,6317.1438,6.68445,192.8239,196.5463,1484.41,4062.46,1900.95,40.64
2020-10-21,5204.0827,3377.4246,6350.0127,6.651,192.4941,196.4445,1490.37,4074.26,1924.15,40.03
2020-10-20,5240.549,3363.503,6423.1128,6.6767,192.342,196.3782,1481.54,4026.85,1898.4,41.46
2020-10-19,5193.9962,3354.3075,6358.3213,6.68255,192.2668,196.3264,1474.9,4009.45,1905.6,40.83
2020-10-16,5232.3367,3380.1689,6428.6822,6.6976,192.0488,196.2383,1476.46,4018.26,1905.05,40.88
2020-10-15,5242.1311,3371.4014,6460.0408,6.7254,192.0512,196.192,1472.29,4009.02,1891.9,40.96
2020-10-14,5268.7216,3369.4978,6508.3743,6.71505,192.1324,196.1531,1470.55,4020.82,1910.05,41.04
2020-10-13,5303.6057,3386.893,6551.3987,6.7457,192.2972,196.1321,1474.8,4038.47,1891.3,40.2
2020-10-12,5285.5192,3387.8848,6541.176,6.74585,192.3308,196.0976,1480.53,4060.88,1925.5,39.43
2020-10-10,,,,,192.2146,196.0058,,,,
2020-10-09,5129.1035,3286.8572,6357.9711,6.6947,192.2156,196.0657,1470.47,4050.7,1923.25,40.6
2020-10-08,,,,6.7903,,,,,1887.45,41.19
2020-10-07,,,,6.7908,,,,,1884.5,39.95
2020-10-06,,,,6.7903,,,,,1913.4,40.67
2020-10-05,,,,6.7903,,,,,1909.6,39.22
2020-10-02,,,,6.7908,,,,,1903.05,37.05
2020-10-01,,,,6.7908,,,,,1902,38.72
2020-09-30,5004.5431,3232.4183,6192.5045,6.7908,192.6147,195.8549,1427.01,3972.89,1886.9,40.22
2020-09-29,5010.2148,3241.323,6228.7708,6.8155,192.8493,195.8542,1435.54,3945.51,1883.95,39.29
2020-09-28,4979.8144,3250.5018,6178.4693,6.81135,193.0107,195.8147,1426.63,3928.55,1864.3,40.6
2020-09-27,,,,,192.8832,195.786,,,,
2020-09-25,5004.3453,3229.7769,6236.8904,6.8238,192.87,195.7578,1431.6,3910.88,1859.7,40.25
2020-09-24,5012.7212,3218.716,6244.6389,6.82875,193.1987,195.7095,1424.28,3902.35,1861.75,40.31
2020-09-23,5126.8357,3275.7387,6392.0329,6.81045,193.1474,195.682,1431.89,3931.22,1873.4,39.93
